C_id,P_id,W_id,Platform,OrderDate,year,quantity
10553,400938,21386,Flipkart,12-12-2015,2015,3
10554,400939,21390,Flipkart,06-03-2015,2015,3
10555,400940,21450,Flipkart,03-08-2011,2011,3
10556,400941,21455,Snapdeal,10-05-2010,2010,3
10557,400942,21456,Snapdeal,03-06-2014,2014,3
10558,400943,22222,Snapdeal,08-05-2010,2010,3
10559,400944,22229,Snapdeal,02-10-2013,2013,3
10560,400945,22232,Snapdeal,07-09-2011,2011,3
10561,400946,12237,Snapdeal,04-03-2016,2016,2
10562,400947,22249,Snapdeal,06-01-2012,2012,2
10563,400948,22253,Snapdeal,05-06-2010,2010,1
10564,400949,22256,Snapdeal,08-06-2011,2011,1
10565,400950,22260,Snapdeal,11-06-2015,2015,1
10566,400951,20512,Snapdeal,12-05-2015,2015,1
10567,400952,20695,Snapdeal,01-01-2014,2014,1
10568,400953,20826,Snapdeal,03-04-2016,2016,2
10569,400954,20836,Snapdeal,06-12-2016,2016,2
10570,400955,20900,Snapdeal,06-02-2010,2010,2
10571,400956,20901,Amazon,02-09-2016,2016,2
10572,400957,20992,Amazon,03-05-2015,2015,2
10573,400958,21041,Amazon,07-04-2017,2017,2
10575,400959,21069,Snapdeal,08-11-2012,2012,2
10576,400960,21136,Snapdeal,07-12-2011,2011,2
10577,400961,21149,Snapdeal,08-09-2010,2010,2
10578,400962,21192,Flipkart,06-12-2017,2017,2
10579,400963,21193,Flipkart,04-05-2013,2013,1
10581,400964,21203,Flipkart,05-06-2017,2017,1
10582,400965,21207,Flipkart,05-01-2010,2010,1
10583,400966,21254,Flipkart,09-09-2016,2016,1
10584,400967,21259,Flipkart,12-05-2012,2012,1
10585,400968,21265,Flipkart,06-08-2014,2014,1
10586,400969,21380,Flipkart,04-07-2012,2012,1
10587,400970,21386,Flipkart,06-05-2010,2010,1
10588,400971,21390,Flipkart,04-02-2014,2014,1
10589,400972,21450,Snapdeal,03-10-2014,2014,2
10590,400973,21455,Snapdeal,09-07-2012,2012,1
10591,400974,21456,Snapdeal,07-04-2011,2011,2
10592,400975,22222,Amazon,04-10-2012,2012,3
10593,400976,22229,Amazon,06-04-2012,2012,3
10594,400977,22232,Amazon,02-11-2011,2011,3
10595,400978,12237,Amazon,04-01-2014,2014,4
10596,400979,22249,Amazon,10-07-2014,2014,1
10597,400980,21193,Amazon,09-07-2010,2010,2
10598,400981,21203,Amazon,02-09-2017,2017,1
10599,400982,21207,Amazon,06-11-2017,2017,1
10600,400983,21254,Flipkart,11-05-2012,2012,1
10601,400984,21259,Flipkart,06-11-2010,2010,1
10602,400985,21265,Snapdeal,05-12-2010,2010,1
10603,400986,21380,Amazon,04-03-2016,2016,1
10604,400987,20293,Snapdeal,08-02-2013,2013,1
10605,400988,20502,Snapdeal,08-06-2015,2015,2
10606,400989,20512,Snapdeal,02-02-2017,2017,2
10607,400990,20695,Snapdeal,10-02-2011,2011,1
10608,400991,20826,Amazon,07-12-2015,2015,1
10609,400992,20836,Amazon,11-05-2011,2011,1
10610,400993,20900,Amazon,10-02-2014,2014,1
10611,400994,20901,Amazon,04-12-2012,2012,1
10612,400995,20992,Amazon,03-02-2013,2013,1
10613,400996,21041,Amazon,07-03-2014,2014,3
10614,400997,21069,Amazon,11-08-2010,2010,4
10615,400998,21136,Amazon,07-11-2013,2013,2
10616,400999,21149,Amazon,07-09-2013,2013,1
10617,401000,21192,Amazon,04-02-2015,2015,2
10618,401001,21193,Amazon,08-04-2014,2014,3
10619,401002,21203,Amazon,05-10-2013,2013,4
10620,401003,21207,Amazon,03-08-2011,2011,1
10621,401004,21254,Flipkart,09-04-2016,2016,1
10622,401005,21259,Snapdeal,08-06-2010,2010,1
10623,401006,21265,Snapdeal,04-02-2012,2012,1
10624,401007,21380,Snapdeal,04-10-2016,2016,1
10625,401008,21386,Snapdeal,01-03-2013,2013,1
10626,401009,21390,Flipkart,06-08-2011,2011,1
10627,401010,21450,Flipkart,08-06-2016,2016,1
10628,401011,21455,Flipkart,04-06-2017,2017,1
10629,401012,21456,Snapdeal,09-06-2011,2011,1
10630,401013,22222,Snapdeal,05-04-2010,2010,1
10631,401014,22229,Snapdeal,09-08-2012,2012,1
10632,401015,22232,Snapdeal,01-11-2017,2017,1
10633,401016,12237,Snapdeal,03-12-2014,2014,1
10634,401017,22249,Snapdeal,02-09-2016,2016,1
10635,401018,22253,Snapdeal,12-08-2011,2011,1
10636,401019,22256,Snapdeal,05-06-2013,2013,1
10637,401020,22260,Snapdeal,05-08-2013,2013,1
10638,401021,20512,Snapdeal,05-10-2010,2010,1
10639,401022,20695,Snapdeal,02-12-2017,2017,1
10640,401023,20826,Snapdeal,11-12-2014,2014,1
10641,401024,20836,Snapdeal,02-12-2010,2010,1
10642,401025,20900,Snapdeal,09-01-2011,2011,1
10643,401026,20901,Snapdeal,04-01-2015,2015,1
10645,401027,20992,Amazon,05-02-2015,2015,1
10646,401028,21041,Amazon,05-07-2013,2013,1
10648,401029,21069,Amazon,02-08-2017,2017,1
10649,401030,21136,Snapdeal,06-05-2012,2012,1
10650,401031,21149,Snapdeal,05-02-2014,2014,1
10651,401032,21192,Snapdeal,09-10-2015,2015,1
10652,401033,21193,Flipkart,07-02-2012,2012,1
10653,401034,21203,Flipkart,05-10-2017,2017,1
10654,401035,21207,Flipkart,08-10-2016,2016,1
10655,401036,21254,Flipkart,02-09-2013,2013,1
10656,401037,21259,Flipkart,04-09-2016,2016,1
10657,401038,21265,Flipkart,08-11-2010,2010,1
10658,401039,21380,Flipkart,10-03-2014,2014,1
10659,401040,21386,Flipkart,04-02-2013,2013,1
10660,401041,21390,Flipkart,07-09-2017,2017,1
10661,401042,21450,Flipkart,04-08-2013,2013,1
10662,401043,21455,Snapdeal,06-01-2015,2015,1
10663,401044,21456,Snapdeal,03-09-2017,2017,1
10664,401045,22222,Snapdeal,01-02-2013,2013,1
10665,401046,22229,Amazon,04-10-2012,2012,3
10666,401047,22232,Amazon,02-11-2015,2015,3
10667,401048,12237,Amazon,09-03-2014,2014,3
10668,401049,22249,Amazon,06-04-2017,2017,3
10669,401050,21193,Amazon,04-12-2013,2013,3
10670,401051,21203,Amazon,12-03-2010,2010,3
10671,401052,21207,Amazon,09-07-2016,2016,3
10672,401053,21254,Amazon,10-07-2016,2016,3
10673,401054,21259,Flipkart,02-08-2015,2015,3
10674,401055,21265,Flipkart,11-12-2012,2012,3
10675,401056,21380,Snapdeal,04-10-2011,2011,3
10676,401057,21386,Amazon,10-07-2013,2013,3
10677,401058,21390,Snapdeal,09-04-2010,2010,2
10678,401059,21450,Snapdeal,02-04-2017,2017,2
10679,401060,21455,Snapdeal,02-10-2012,2012,1
10680,401061,21456,Snapdeal,05-09-2016,2016,1
10681,401062,22222,Amazon,03-10-2011,2011,1
10682,401063,22229,Amazon,10-08-2012,2012,1
10683,401064,22232,Amazon,03-07-2014,2014,1
10684,401065,21193,Amazon,03-11-2010,2010,2
10685,401066,21203,Amazon,09-11-2013,2013,2
10686,401067,21207,Amazon,01-03-2015,2015,2
10687,401068,21254,Amazon,08-12-2010,2010,2
10688,401069,21259,Amazon,02-07-2010,2010,2
10689,401070,21265,Amazon,06-02-2010,2010,2
10690,401071,21380,Amazon,01-10-2013,2013,2
10691,401072,21386,Amazon,12-01-2016,2016,2
10692,401073,21390,Amazon,11-10-2010,2010,2
10693,401074,21450,Amazon,10-11-2011,2011,2
10694,401075,21455,Flipkart,01-04-2013,2013,1
10696,401076,21456,Snapdeal,06-03-2016,2016,1
10697,401077,22222,Snapdeal,02-10-2016,2016,1
10698,401078,22229,Snapdeal,09-02-2010,2010,1
10699,401079,22232,Snapdeal,07-11-2011,2011,1
10700,401080,12237,Flipkart,04-04-2016,2016,1
10701,401081,22249,Flipkart,07-05-2017,2017,1
10702,401082,22253,Flipkart,06-02-2012,2012,1
10703,401083,22256,Snapdeal,11-09-2011,2011,1
10705,401084,22260,Snapdeal,10-09-2011,2011,2
10706,401085,20512,Snapdeal,12-04-2011,2011,1
10707,401086,20695,Snapdeal,08-11-2014,2014,2
10708,401087,20826,Snapdeal,07-01-2012,2012,3
10709,401088,20836,Snapdeal,01-07-2014,2014,3
10710,401089,20900,Snapdeal,12-08-2014,2014,3
10712,401090,20901,Snapdeal,10-04-2012,2012,4
10713,401091,20992,Snapdeal,04-10-2011,2011,1
10714,401092,21041,Snapdeal,08-03-2011,2011,2
10715,401093,21069,Snapdeal,10-04-2016,2016,1
10716,401094,21136,Snapdeal,03-01-2014,2014,1
10717,401095,21149,Snapdeal,10-02-2012,2012,1
10718,401096,21192,Snapdeal,11-10-2013,2013,1
10719,401097,21193,Snapdeal,02-04-2011,2011,1
10720,401098,21203,Amazon,02-06-2013,2013,1
10721,401099,21207,Amazon,03-01-2012,2012,1
10723,401100,21254,Amazon,10-09-2015,2015,2
10724,401101,21259,Snapdeal,02-09-2015,2015,2
10725,401102,21265,Snapdeal,06-04-2015,2015,1
10726,401103,21380,Snapdeal,10-03-2012,2012,1
10727,401104,21386,Flipkart,03-10-2013,2013,1
10728,401105,21390,Flipkart,05-09-2011,2011,1
10729,401106,21450,Flipkart,06-07-2011,2011,1
10730,401107,21455,Flipkart,06-02-2010,2010,1
10731,401108,21456,Flipkart,02-12-2012,2012,3
10732,401109,22222,Flipkart,02-08-2014,2014,4
10733,401110,22229,Flipkart,06-04-2016,2016,2
10734,401111,22232,Flipkart,09-08-2016,2016,1
10735,401112,12237,Flipkart,08-08-2013,2013,2
10737,401113,22249,Flipkart,10-09-2011,2011,3
10738,401114,21193,Snapdeal,08-01-2011,2011,4
10739,401115,21203,Snapdeal,06-07-2011,2011,1
10740,401116,21207,Snapdeal,10-11-2016,2016,1
10741,401117,21254,Amazon,03-09-2011,2011,1
10742,401118,20901,Amazon,04-11-2014,2014,1
10743,401119,20992,Amazon,10-08-2014,2014,1
10745,401120,21041,Amazon,09-04-2015,2015,1
10746,401121,21069,Amazon,06-02-2017,2017,1
10747,401122,21136,Amazon,05-08-2015,2015,1
10748,401123,21149,Amazon,10-09-2013,2013,1
10749,401124,21192,Amazon,08-05-2011,2011,1
10750,401125,21193,Flipkart,07-04-2012,2012,1
10751,401126,21203,Flipkart,01-03-2016,2016,1
10752,401127,21207,Snapdeal,08-09-2012,2012,1
10753,401128,21254,Amazon,01-10-2017,2017,1
10754,401129,21259,Snapdeal,12-07-2012,2012,1
10755,401130,21265,Snapdeal,12-05-2014,2014,1
10756,401131,21380,Snapdeal,07-04-2015,2015,1
10757,401132,21386,Snapdeal,09-05-2012,2012,1
10758,401133,21390,Amazon,02-11-2016,2016,1
10759,401134,21450,Amazon,10-12-2013,2013,1
10760,401135,21455,Amazon,04-11-2016,2016,1
10761,401136,21456,Amazon,04-02-2016,2016,1
10762,401137,22222,Amazon,01-01-2015,2015,1
10763,401138,22229,Amazon,08-04-2016,2016,1
10764,401139,22232,Amazon,10-08-2016,2016,1
10766,401140,12237,Amazon,01-05-2010,2010,1
10767,401141,22249,Amazon,04-10-2013,2013,1
10768,401142,22253,Amazon,07-09-2013,2013,1
10769,401143,22256,Amazon,04-05-2017,2017,1
10770,401144,22260,Amazon,02-11-2017,2017,1
10771,401145,20512,Amazon,02-08-2011,2011,1
10772,401146,20695,Flipkart,10-04-2015,2015,1
10773,401147,20826,Snapdeal,10-06-2014,2014,1
10774,401148,20836,Snapdeal,11-04-2015,2015,1
10775,401149,20900,Snapdeal,01-06-2015,2015,1
10776,401150,20901,Snapdeal,01-07-2011,2011,1
10777,401151,20992,Flipkart,03-08-2016,2016,1
10778,401152,21041,Flipkart,03-03-2011,2011,1
10779,401153,21069,Flipkart,10-01-2014,2014,1
10780,401154,21136,Snapdeal,08-01-2013,2013,1
10781,401155,21149,Snapdeal,01-09-2014,2014,1
10783,401156,21192,Snapdeal,02-09-2011,2011,1
10784,401157,21193,Snapdeal,04-10-2016,2016,1
10785,401158,21203,Snapdeal,01-01-2010,2010,3
10786,401159,21207,Snapdeal,05-06-2011,2011,3
10787,401160,21254,Snapdeal,03-10-2014,2014,3
10788,401161,21259,Snapdeal,06-06-2012,2012,3
10789,401162,21265,Snapdeal,11-05-2010,2010,3
10791,401163,21380,Snapdeal,09-11-2013,2013,3
10792,401164,21386,Snapdeal,11-12-2011,2011,3
10793,401165,21390,Snapdeal,05-04-2017,2017,3
10794,401166,20512,Snapdeal,10-12-2014,2014,3
10795,401167,20695,Snapdeal,03-07-2016,2016,3
10796,401168,20826,Snapdeal,01-01-2013,2013,3
10797,401169,20836,Amazon,09-03-2015,2015,3
10798,401170,20900,Amazon,02-10-2017,2017,2
10799,401171,20901,Amazon,02-02-2014,2014,2
10800,401172,20992,Snapdeal,07-10-2016,2016,1
10801,401173,21041,Snapdeal,11-01-2012,2012,1
10802,401174,21069,Snapdeal,11-04-2012,2012,1
10803,401175,21136,Flipkart,02-12-2011,2011,1
10804,401176,21149,Flipkart,02-12-2015,2015,1
10805,401177,21192,Flipkart,03-12-2011,2011,2
10806,401178,21193,Flipkart,11-04-2012,2012,2
10807,401179,21203,Flipkart,09-01-2012,2012,2
10808,401180,21207,Flipkart,09-02-2015,2015,2
10809,401181,21254,Flipkart,09-01-2012,2012,2
10810,401182,21259,Flipkart,06-06-2011,2011,2
10811,401183,21265,Flipkart,09-08-2014,2014,2
10812,401184,21380,Flipkart,07-09-2016,2016,2
10813,401185,21386,Snapdeal,07-01-2010,2010,2
10814,401186,21390,Snapdeal,02-01-2015,2015,2
10815,401187,21450,Snapdeal,12-09-2011,2011,1
10816,401188,20900,Amazon,03-12-2015,2015,1
10817,401189,20901,Amazon,09-09-2015,2015,1
10818,401190,20992,Amazon,03-11-2017,2017,1
10819,401191,21041,Amazon,12-09-2011,2011,1
10820,401192,21069,Amazon,03-01-2012,2012,1
10821,401193,21136,Amazon,01-10-2016,2016,1
10822,401194,21149,Amazon,11-12-2012,2012,1
10823,401195,21192,Amazon,03-08-2015,2015,1
10824,401196,21193,Flipkart,07-10-2016,2016,2
10825,401197,21203,Flipkart,08-02-2016,2016,1
10827,401198,21207,Snapdeal,06-12-2012,2012,2
10828,401199,21254,Amazon,10-02-2016,2016,3
10829,401200,21259,Snapdeal,09-07-2014,2014,3
10830,401201,21265,Snapdeal,02-06-2015,2015,3
10831,401202,21380,Snapdeal,08-10-2013,2013,4
10832,401203,21386,Snapdeal,02-01-2016,2016,1
10833,401204,21390,Amazon,03-10-2011,2011,2
10834,401205,21450,Amazon,03-03-2017,2017,1
10835,401206,21455,Amazon,03-11-2010,2010,1
10837,401207,21456,Amazon,02-12-2017,2017,1
10839,401208,22222,Amazon,01-03-2015,2015,1
10840,401209,22229,Amazon,08-12-2011,2011,1
10841,401210,22232,Amazon,07-10-2014,2014,1
10843,401211,12237,Amazon,01-07-2017,2017,1
10844,401212,22249,Amazon,08-12-2010,2010,1
10845,401213,22253,Amazon,11-01-2016,2016,2
10846,401214,22256,Amazon,03-04-2014,2014,2
10847,401215,22260,Amazon,10-06-2012,2012,1
10848,401216,20512,Amazon,01-02-2014,2014,1
10849,401217,20695,Flipkart,06-04-2017,2017,1
10850,401218,20826,Snapdeal,10-06-2012,2012,1
10851,401219,20836,Snapdeal,08-03-2015,2015,1
10852,401220,20900,Snapdeal,05-06-2014,2014,1
10853,401221,20901,Snapdeal,09-01-2016,2016,3
10854,401222,20992,Flipkart,11-06-2011,2011,4
10855,401223,21041,Flipkart,02-09-2014,2014,2
10856,401224,21069,Flipkart,07-04-2012,2012,1
10857,401225,21136,Snapdeal,03-07-2016,2016,2
10858,401226,21149,Snapdeal,06-02-2013,2013,3
10859,401227,21192,Snapdeal,08-03-2010,2010,4
10860,401228,21193,Snapdeal,06-08-2010,2010,1
10861,401229,21203,Snapdeal,11-07-2012,2012,1
10862,401230,21207,Snapdeal,01-10-2013,2013,1
10863,401231,21254,Snapdeal,02-05-2010,2010,1
10864,401232,21259,Snapdeal,01-08-2012,2012,1
10865,401233,21265,Snapdeal,06-03-2012,2012,1
10866,401234,21380,Snapdeal,10-01-2014,2014,1
10867,401235,21386,Snapdeal,05-02-2010,2010,1
10868,401236,21390,Snapdeal,02-03-2012,2012,1
10869,401237,21450,Snapdeal,02-11-2011,2011,1
10871,401238,21455,Snapdeal,02-08-2010,2010,1
10872,401239,21456,Snapdeal,07-01-2017,2017,1
10873,401240,22222,Amazon,01-08-2016,2016,1
10874,401241,22229,Amazon,07-04-2010,2010,1
10875,401242,22232,Amazon,07-02-2017,2017,1
10876,401243,12237,Snapdeal,11-06-2016,2016,1
10877,401244,22249,Snapdeal,11-08-2015,2015,1
10878,401245,21193,Snapdeal,02-01-2011,2011,1
10879,401246,21203,Flipkart,05-02-2010,2010,1
10880,401247,21207,Flipkart,01-11-2011,2011,1
10881,401248,21254,Flipkart,07-04-2015,2015,1
10882,401249,21259,Flipkart,01-02-2013,2013,1
10883,401250,21265,Flipkart,09-01-2015,2015,1
10884,401251,21380,Flipkart,10-10-2016,2016,1
10885,401252,21386,Flipkart,02-09-2017,2017,1
10886,401253,21390,Flipkart,03-01-2013,2013,1
10887,401254,21450,Flipkart,05-02-2010,2010,1
10888,401255,21455,Flipkart,02-03-2014,2014,1
10889,401256,21456,Snapdeal,10-02-2014,2014,1
10890,401257,22222,Snapdeal,04-05-2016,2016,1
10891,401258,22229,Snapdeal,08-06-2012,2012,1
10892,401259,22232,Amazon,11-02-2016,2016,1
10893,401260,21193,Amazon,05-06-2012,2012,1
10894,401261,21203,Amazon,11-02-2013,2013,1
10895,401262,21207,Amazon,08-07-2010,2010,1
10896,401263,21254,Amazon,09-09-2015,2015,1
10897,401264,21259,Amazon,05-02-2016,2016,1
10898,401265,21265,Amazon,08-08-2011,2011,1
10899,401266,21380,Amazon,06-08-2010,2010,1
10902,401267,21386,Flipkart,01-03-2013,2013,1
10903,401268,21390,Flipkart,09-10-2011,2011,1
10904,401269,21450,Snapdeal,11-12-2015,2015,1
10905,401270,21455,Amazon,09-07-2016,2016,1
10906,401271,21456,Snapdeal,07-05-2012,2012,3
10907,401272,22222,Snapdeal,10-07-2011,2011,3
10908,401273,22229,Snapdeal,10-01-2010,2010,3
10909,401274,22232,Snapdeal,02-02-2014,2014,3
10910,401275,12237,Amazon,12-06-2012,2012,3
10911,401276,22249,Amazon,01-11-2010,2010,3
10912,401277,22253,Amazon,10-03-2016,2016,3
10913,401278,22256,Amazon,01-10-2010,2010,3
10914,401279,22260,Amazon,10-01-2016,2016,3
10915,401280,20512,Amazon,04-01-2015,2015,3
10916,401281,20695,Amazon,09-05-2011,2011,3
10917,401282,20826,Amazon,08-02-2015,2015,3
10918,401283,20836,Amazon,07-10-2012,2012,2
10919,401284,20900,Amazon,05-04-2011,2011,2
10920,401285,20901,Amazon,12-01-2012,2012,1
10922,401286,20992,Amazon,08-11-2013,2013,1
10923,401287,21041,Amazon,09-10-2016,2016,1
10924,401288,21069,Flipkart,11-01-2014,2014,1
10925,401289,21136,Snapdeal,05-09-2012,2012,1
10926,401290,21149,Snapdeal,11-01-2016,2016,2
10927,401291,21192,Snapdeal,11-02-2013,2013,2
10928,401292,21193,Snapdeal,11-07-2010,2010,2
10929,401293,21203,Flipkart,07-06-2016,2016,2
10930,401294,21207,Flipkart,03-12-2011,2011,2
10931,401295,21254,Flipkart,07-09-2016,2016,2
10932,401296,21259,Snapdeal,04-11-2014,2014,2
10933,401297,21265,Snapdeal,06-02-2010,2010,2
10934,401298,21380,Snapdeal,06-05-2015,2015,2
10935,401299,21386,Snapdeal,09-09-2016,2016,2
10936,401300,21390,Snapdeal,11-05-2011,2011,1
10937,401301,21450,Snapdeal,05-10-2010,2010,1
10938,401302,21455,Snapdeal,11-05-2011,2011,1
10939,401303,21456,Snapdeal,11-09-2016,2016,1
10940,401304,22222,Snapdeal,04-01-2013,2013,1
10941,401305,22229,Snapdeal,04-12-2017,2017,1
10942,401306,22232,Snapdeal,09-02-2016,2016,1
10943,401307,12237,Snapdeal,11-07-2012,2012,1
10944,401308,22249,Snapdeal,04-02-2013,2013,1
10945,401309,21193,Snapdeal,01-10-2013,2013,2
10946,401310,21203,Snapdeal,03-06-2013,2013,1
10947,401311,21207,Amazon,07-11-2015,2015,2
10948,401312,21254,Amazon,12-01-2012,2012,3
10949,401313,20901,Amazon,12-08-2016,2016,3
10950,401314,20992,Snapdeal,11-06-2015,2015,3
10951,401315,21041,Snapdeal,10-08-2016,2016,4
10952,401316,21069,Snapdeal,09-09-2014,2014,1
10953,401317,21136,Flipkart,02-12-2010,2010,2
10954,401318,21149,Flipkart,06-04-2011,2011,1
10955,401319,21192,Flipkart,12-11-2016,2016,1
10956,401320,21193,Flipkart,03-03-2011,2011,1
10957,401321,21203,Flipkart,04-02-2011,2011,1
10958,401322,21207,Flipkart,08-04-2011,2011,1
10959,401323,21254,Flipkart,03-10-2015,2015,1
10960,401324,21259,Flipkart,04-04-2017,2017,1
10961,401325,21265,Flipkart,12-01-2016,2016,2
10962,401326,21380,Flipkart,06-03-2015,2015,2
10963,401327,21386,Snapdeal,06-10-2011,2011,1
10964,401328,21390,Snapdeal,01-05-2011,2011,1
10965,401329,21450,Snapdeal,09-06-2013,2013,1
10966,401330,21455,Amazon,06-11-2010,2010,1
10967,401331,21456,Amazon,06-08-2017,2017,1
10968,401332,22222,Amazon,11-02-2010,2010,1
10969,401333,22229,Amazon,12-02-2015,2015,3
10970,401334,22232,Amazon,05-04-2017,2017,4
10971,401335,12237,Amazon,05-03-2011,2011,2
10972,401336,22249,Amazon,08-12-2016,2016,1
10973,401337,22253,Amazon,05-04-2017,2017,2
10974,401338,22256,Flipkart,08-08-2011,2011,3
10975,401339,22260,Flipkart,04-10-2014,2014,4
10976,401340,20512,Snapdeal,02-12-2010,2010,1
10977,401341,20695,Amazon,10-08-2010,2010,1
10978,401342,20826,Snapdeal,01-03-2016,2016,1
10979,401343,20836,Snapdeal,07-09-2010,2010,1
10980,401344,20900,Snapdeal,04-06-2011,2011,1
10981,401345,20901,Snapdeal,05-10-2014,2014,1
10982,401346,20992,Amazon,04-01-2010,2010,1
10983,401347,21041,Amazon,05-05-2016,2016,1
10984,401348,21069,Amazon,04-02-2012,2012,1
10985,401349,21136,Amazon,09-06-2010,2010,1
10986,401350,21149,Amazon,08-05-2014,2014,1
10987,401351,21192,Amazon,06-03-2013,2013,1
10988,401352,21193,Amazon,05-08-2016,2016,1
10989,401353,21203,Amazon,12-09-2016,2016,1
10990,401354,21207,Amazon,06-04-2012,2012,1
10991,401355,21254,Amazon,05-01-2014,2014,1
10993,401356,21259,Amazon,01-08-2012,2012,1
10994,401357,21265,Amazon,01-02-2016,2016,1
10995,401358,21380,Amazon,06-03-2010,2010,1
10996,401359,21386,Flipkart,02-10-2015,2015,1
10997,401360,21390,Snapdeal,12-03-2013,2013,1
10998,401361,21450,Snapdeal,05-11-2011,2011,1
10999,401362,21455,Snapdeal,02-04-2014,2014,1
11000,401363,21456,Snapdeal,07-04-2014,2014,1
11001,401364,22222,Flipkart,02-04-2012,2012,1
11002,401365,22229,Flipkart,08-04-2013,2013,1
11003,401366,22232,Flipkart,01-07-2016,2016,1
11004,401367,12237,Snapdeal,10-07-2012,2012,1
11005,401368,22249,Snapdeal,08-06-2013,2013,1
11006,401369,21193,Snapdeal,12-04-2011,2011,1
11007,401370,21203,Snapdeal,12-12-2016,2016,1
11008,401371,21207,Snapdeal,06-05-2017,2017,1
11009,401372,21254,Snapdeal,12-02-2014,2014,1
11010,401373,21259,Snapdeal,06-09-2014,2014,1
11011,401374,21265,Snapdeal,01-09-2014,2014,1
11012,401375,21380,Snapdeal,07-12-2015,2015,1
11013,401376,20293,Snapdeal,10-08-2015,2015,1
11014,401377,20502,Snapdeal,08-03-2011,2011,1
11015,401378,20512,Snapdeal,07-12-2012,2012,1
11016,401379,20695,Snapdeal,03-06-2013,2013,1
11017,401380,20826,Snapdeal,08-02-2012,2012,1
11018,401381,20836,Snapdeal,07-09-2017,2017,1
11019,401382,20900,Amazon,11-09-2016,2016,1
11020,401383,20901,Amazon,06-06-2014,2014,3
11021,401384,20992,Amazon,07-05-2011,2011,3
11022,401385,21041,Snapdeal,08-08-2011,2011,3
11023,401386,21069,Snapdeal,03-12-2017,2017,3
11024,401387,21136,Snapdeal,03-01-2014,2014,3
11025,401388,21149,Flipkart,05-12-2013,2013,3
11026,401389,21192,Flipkart,07-07-2013,2013,3
11027,401390,21193,Flipkart,12-08-2013,2013,3
11028,401391,21203,Flipkart,09-11-2011,2011,3
11029,401392,21207,Flipkart,09-08-2015,2015,3
11030,401393,21254,Flipkart,05-10-2012,2012,3
